Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
1,2023,'870290910',111,  ,NO,0,1,3400,0,0,0,0,1,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',113,  ,NO,0,1,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2580
1,2023,'870290910',122,  ,NO,0,6,6920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6920,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',123,  ,NO,0,2,11589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6989,0,0,0,0,1,4600,0,0,0
1,2023,'870290910',124,  ,NO,0,331,791587,0,17,47794,0,20,49240,0,35,64233,0,46,115137,0,35,81128,0,26,56533,0,27,64754,0,18,42748,0,28,68318,0,12,29397,0,38,95630,0,29,76675
1,2023,'870290910',126,  ,NO,0,2,7260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7260,0,0,0,0,0,0
1,2023,'870290910',127,  ,NO,0,9,20968,0,0,0,0,0,0,0,0,0,0,3,7603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,0,2,5895,0,0,0,0,3,5570
1,2023,'870290910',128,  ,NO,0,2,3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2093,0,0,0,0,0,0,0,0,0,0,1,1139,0,0,0
1,2023,'870290910',129,  ,NO,0,1,3218,0,0,0,0,0,0,0,1,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',147,  ,NO,0,211,135565,0,12,8234,0,16,10158,0,14,8643,0,23,13461,0,16,10107,0,25,15903,0,26,14751,0,14,8561,0,17,9789,0,16,12690,0,13,9876,0,19,13392
1,2023,'870290910',153,  ,NO,0,1,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',205,  ,NO,0,38,51920,0,2,1840,0,4,5841,0,4,3989,0,2,1753,0,5,6410,0,3,5570,0,6,8972,0,0,0,0,4,5189,0,2,4620,0,4,5865,0,2,1871
1,2023,'870290910',207,  ,NO,0,1,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2980,0,0,0
1,2023,'870290910',221,  ,NO,0,1,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2030,0,0,0,0,0,0
1,2023,'870290910',224,  ,NO,0,15,21273,0,0,0,0,2,5525,0,1,593,0,3,2546,0,2,1632,0,1,530,0,5,9717,0,1,730,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',233,  ,NO,0,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,0
1,2023,'870290910',302,  ,NO,0,19,17354,0,0,0,0,0,0,0,1,677,0,1,403,0,1,464,0,3,3905,0,2,3119,0,4,4662,0,4,1900,0,2,1267,0,1,957,0,0,0
1,2023,'870290910',304,  ,NO,0,3,2705,0,1,860,0,0,0,0,0,0,0,1,1535,0,0,0,0,0,0,0,0,0,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',306,  ,NO,0,1,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,784
1,2023,'870290910',314,  ,NO,0,5,20091,0,0,0,0,0,0,0,0,0,0,1,3936,0,1,2147,0,0,0,0,1,1650,0,0,0,0,0,0,0,2,12358,0,0,0,0,0,0
1,2023,'870290910',315,  ,NO,0,26,43361,0,2,2478,0,4,7465,0,1,1117,0,2,3465,0,2,3392,0,3,8438,0,1,776,0,4,3619,0,2,2484,0,2,4382,0,2,3083,0,1,2662
1,2023,'870290910',316,  ,NO,0,151,271551,0,15,22836,0,8,12456,0,6,9422,0,15,22891,0,16,27651,0,10,18096,0,9,20825,0,19,38969,0,11,18940,0,15,22871,0,17,36961,0,10,19633
1,2023,'870290910',317,  ,NO,0,3,6401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1426,0,0,0,0,0,0,0,1,2313,0,0,0,0,0,0,0,0,0,0,1,2662
1,2023,'870290910',319,  ,NO,0,3,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2453,0,1,1152,0,0,0,0,0,0,0,0,0,0,1,2295,0,0,0,0,0,0
1,2023,'870290910',320,  ,NO,0,5,10355,0,0,0,0,0,0,0,0,0,0,0,0,0,1,815,0,0,0,0,1,2577,0,1,2253,0,1,2073,0,1,2637,0,0,0,0,0,0
1,2023,'870290910',326,  ,NO,0,1,600,0,0,0,0,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',328,  ,NO,0,13,30588,0,0,0,0,2,5858,0,0,0,0,2,4403,0,1,1568,0,0,0,0,0,0,0,2,5394,0,2,4300,0,0,0,0,0,0,0,4,9065
1,2023,'870290910',329,  ,NO,0,3,8553,0,0,0,0,1,3771,0,1,1341,0,0,0,0,0,0,0,1,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',330,  ,NO,0,14,22060,0,0,0,0,2,2289,0,1,1516,0,2,2651,0,1,1412,0,0,0,0,0,0,0,1,1282,0,2,2138,0,1,2088,0,3,7291,0,1,1393
1,2023,'870290910',331,  ,NO,0,49,82369,0,0,0,0,3,4716,0,3,3781,0,5,7305,0,3,3638,0,7,12718,0,10,14366,0,4,7900,0,2,3409,0,5,10455,0,3,7834,0,4,6247
1,2023,'870290910',332,  ,NO,0,4,10454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4930,0,1,3049
1,2023,'870290910',333,  ,NO,0,31,48387,0,0,0,0,3,3499,0,0,0,0,2,2288,0,4,4369,0,1,2473,0,0,0,0,4,3801,0,3,4813,0,5,4649,0,3,10352,0,6,12143
1,2023,'870290910',334,  ,NO,0,1,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,355,0,0,0,0,0,0
1,2023,'870290910',335,  ,NO,0,6,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3805,0,0,0,0,0,0,0,1,1340,0,0,0,0,0,0,0,1,1558,0,2,3464
1,2023,'870290910',336,  ,NO,0,25,31766,0,0,0,0,5,3471,0,1,546,0,2,1492,0,3,3053,0,2,1452,0,0,0,0,2,6796,0,4,4393,0,1,3185,0,4,5052,0,1,2326
1,2023,'870290910',337,  ,NO,0,1,1357,0,0,0,0,0,0,0,0,0,0,1,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',403,  ,NO,0,333,472063,0,27,39151,0,42,50160,0,21,29390,0,25,34280,0,16,18878,0,23,29443,0,22,30814,0,27,38156,0,33,46787,0,33,53594,0,31,49482,0,33,51928
1,2023,'870290910',404,  ,NO,0,84,108326,0,1,1400,0,4,4338,0,6,6907,0,5,6185,0,8,7580,0,7,8768,0,6,5965,0,9,8792,0,10,17543,0,8,13615,0,13,19017,0,7,8216
1,2023,'870290910',409,  ,NO,0,118,71979,0,5,2853,0,3,1510,0,16,9903,0,4,2275,0,5,3546,0,7,4077,0,11,5342,0,12,8608,0,5,3356,0,16,8255,0,15,7651,0,19,14603
1,2023,'870290910',517,  ,NO,0,4,2580,0,0,0,0,0,0,0,1,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,0,0,0,0,1,700,0,1,830
1,2023,'870290910',524,  ,NO,0,25,11863,0,0,0,0,1,467,0,0,0,0,5,2120,0,1,500,0,3,1220,0,5,2481,0,2,880,0,5,2385,0,2,1010,0,1,800,0,0,0
1,2023,'870290910',527,  ,NO,0,1,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,750,0,0,0
1,2023,'870290910',533,  ,NO,0,105,87937,0,16,15766,0,10,6520,0,5,3488,0,9,5720,0,6,4276,0,5,4001,0,11,9317,0,12,10577,0,6,6051,0,7,6868,0,6,5610,0,12,9743
1,2023,'870290910',534,  ,NO,0,5,4263,0,0,0,0,3,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',541,  ,NO,0,33,56452,0,4,7941,0,2,4489,0,1,540,0,4,9418,0,1,1918,0,3,7540,0,1,503,0,3,2950,0,2,6564,0,4,4528,0,5,5728,0,3,4333
1,2023,'870290910',542,  ,NO,0,35,43818,0,1,1478,0,3,3575,0,3,3976,0,2,2610,0,2,2158,0,2,2805,0,2,3419,0,9,9927,0,4,4444,0,2,2395,0,3,4595,0,2,2436
1,2023,'870290910',543,  ,NO,0,448,334287,0,40,30795,0,44,33010,0,39,27067,0,24,18056,0,34,24491,0,42,32533,0,40,25051,0,45,30365,0,28,25539,0,41,30642,0,33,24202,0,38,32536
1,2023,'870290910',545,  ,NO,0,108,62728,0,7,3528,0,7,3864,0,13,9352,0,12,6750,0,8,3797,0,8,4588,0,11,6334,0,6,3433,0,16,8446,0,5,2640,0,7,4594,0,8,5402
1,2023,'870290910',547,  ,NO,0,2,5297,0,0,0,0,0,0,0,0,0,0,1,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2437,0,0,0
1,2023,'870290910',549,  ,NO,0,28,23978,0,2,1628,0,1,927,0,2,3401,0,0,0,0,1,1799,0,3,1718,0,4,2674,0,5,3963,0,5,4232,0,1,838,0,2,1271,0,2,1527
1,2023,'870290910',550,  ,NO,0,9,4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2520,0,4,2465
1,2023,'870290910',551,  ,NO,0,159,119370,0,2,1735,0,6,4457,0,17,11818,0,14,8523,0,18,13010,0,21,15142,0,13,9329,0,8,6641,0,12,8236,0,18,14449,0,13,9695,0,17,16335
1,2023,'870290910',552,  ,NO,0,47,26977,0,2,940,0,2,804,0,6,3224,0,1,530,0,2,1450,0,3,1853,0,2,875,0,5,2743,0,8,3126,0,10,6740,0,5,3743,0,1,949
1,2023,'870290910',553,  ,NO,0,34,25048,0,4,1820,0,3,2495,0,4,3726,0,2,990,0,0,0,0,3,2302,0,4,2324,0,6,4622,0,3,2418,0,2,1747,0,1,939,0,2,1665
1,2023,'870290910',554,  ,NO,0,282,199918,0,14,11840,0,23,18705,0,22,15826,0,15,9869,0,26,14647,0,27,20181,0,38,22315,0,24,17067,0,27,19731,0,21,17240,0,27,20106,0,18,12391
1,2023,'870290910',555,  ,NO,0,104,50995,0,2,771,0,4,2443,0,3,1594,0,12,5744,0,6,2341,0,12,5945,0,5,2182,0,6,2565,0,17,8464,0,14,6543,0,11,4813,0,12,7590
1,2023,'870290910',601,  ,NO,0,900,1230496,0,82,93019,0,21,25086,0,92,120315,0,74,94442,0,58,74723,0,103,160333,0,134,206912,0,63,80139,0,99,129590,0,64,98797,0,63,80833,0,47,66307
1,2023,'870290910',602,  ,NO,0,4,2770,0,0,0,0,0,0,0,0,0,0,1,465,0,2,1021,0,1,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290910',606,  ,NO,0,1048,1888934,0,63,98755,0,65,108672,0,88,156198,0,57,100500,0,110,198102,0,130,237132,0,120,248591,0,105,183641,0,108,187969,0,68,129195,0,63,109113,0,71,131066
1,2023,'870290910',610,  ,NO,0,58,65042,0,0,0,0,5,3837,0,0,0,0,1,560,0,4,4141,0,8,7057,0,11,11151,0,1,963,0,7,8664,0,3,2890,0,11,17240,0,7,8539
1,2023,'870290910',612,  ,NO,0,3,3968,0,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2768,0,0,0,0,0,0
1,2023,'870290910',613,  ,NO,0,19,21767,0,2,1320,0,0,0,0,1,1838,0,3,2664,0,2,3486,0,2,1078,0,2,2148,0,0,0,0,2,1639,0,1,2014,0,1,680,0,3,4900
1,2023,'870290910',614,  ,NO,0,8,15312,0,0,0,0,1,1798,0,0,0,0,0,0,0,3,5437,0,0,0,0,0,0,0,1,1492,0,1,1794,0,0,0,0,2,4791,0,0,0
1,2023,'870290910',615,  ,NO,0,2,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1924,0,0,0,0,1,2931
1,2023,'870290910',626,  ,NO,0,5,8228,0,0,0,0,1,1920,0,0,0,0,1,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5319,0,1,435
1,2023,'870290910',628,  ,NO,0,3,4287,0,0,0,0,0,0,0,0,0,0,1,2295,0,1,802,0,0,0,0,1,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',107,  ,NO,0,46,138192,0,16,46549,0,4,12080,0,3,9459,0,3,9178,0,2,6306,0,1,3153,0,1,2882,0,8,23328,0,2,6057,0,2,6390,0,1,3195,0,3,9615
1,2023,'870290920',124,  ,NO,0,8,14873,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9274,0,0,0,0,0,0,0,0,0,0,1,1975,0,0,0,0,0,0,0,2,3624
1,2023,'870290920',126,  ,NO,0,7,32001,0,0,0,0,0,0,0,1,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5300,0,4,24051,0,0,0,0,0,0
1,2023,'870290920',127,  ,NO,0,59,122693,0,20,37683,0,10,20186,0,3,5948,0,16,35759,0,8,17981,0,1,2698,0,0,0,0,0,0,0,0,0,0,1,2438,0,0,0,0,0,0
1,2023,'870290920',134,  ,NO,0,523,1680699,0,4,11967,0,12,36699,0,35,112444,0,29,90073,0,10,31769,0,45,144245,0,129,409131,0,120,381996,0,101,336914,0,18,59247,0,10,33448,0,10,32766
1,2023,'870290920',135,  ,NO,0,410,1095352,0,34,90818,0,37,98623,0,30,80068,0,28,73258,0,15,38860,0,34,88167,0,43,112503,0,21,55029,0,24,65120,0,50,133614,0,34,92948,0,60,166344
1,2023,'870290920',137,  ,NO,0,297,760385,0,5,12485,0,20,50292,0,10,25145,0,2,5028,0,5,12430,0,11,27137,0,9,22536,0,5,12670,0,2,5068,0,37,93998,0,134,346294,0,57,147302
1,2023,'870290920',138,  ,NO,0,1248,3316079,0,132,347006,0,112,292103,0,102,265439,0,87,223554,0,67,174427,0,80,209744,0,108,280483,0,80,212871,0,73,203908,0,105,287220,0,153,408241,0,149,411083
1,2023,'870290920',140,  ,NO,0,631,1751743,0,87,234519,0,55,145827,0,92,253232,0,47,127024,0,21,59902,0,41,107090,0,47,125193,0,18,48088,0,45,133042,0,55,154542,0,22,59961,0,101,303323
1,2023,'870290920',141,  ,NO,0,862,2255720,0,59,151164,0,78,202948,0,29,77901,0,23,61376,0,13,34623,0,61,154737,0,95,239879,0,70,180250,0,67,172964,0,122,321098,0,121,324794,0,124,333986
1,2023,'870290920',146,  ,NO,0,242,562379,0,6,12189,0,21,50131,0,66,159958,0,17,39940,0,10,20116,0,20,43153,0,19,38488,0,20,48567,0,20,46133,0,15,32234,0,9,21323,0,19,50147
1,2023,'870290920',147,  ,NO,0,2287,6112327,0,257,667861,0,180,468256,0,274,745394,0,232,616458,0,214,555741,0,152,426888,0,98,274757,0,104,275990,0,294,815193,0,245,657194,0,111,287446,0,126,321149
1,2023,'870290920',149,  ,NO,0,129,326604,0,3,7501,0,16,40519,0,3,7684,0,10,25188,0,13,32841,0,12,29330,0,9,22229,0,16,39704,0,7,17749,0,20,51348,0,15,39417,0,5,13094
1,2023,'870290920',152,  ,NO,0,31,102840,0,0,0,0,5,15850,0,3,10494,0,0,0,0,0,0,0,0,0,0,5,17166,0,12,39652,0,0,0,0,5,16715,0,0,0,0,1,2963
1,2023,'870290920',154,  ,NO,0,1,2996,0,0,0,0,0,0,0,1,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',156,  ,NO,0,2,5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',208,  ,NO,0,15,32440,0,0,0,0,0,0,0,0,0,0,15,32440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',210,  ,NO,0,7,16145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2306,0,0,0,0,5,11533,0,1,2306,0,0,0,0,0,0,0,0,0
1,2023,'870290920',305,  ,NO,0,7299,23686543,0,557,1560668,0,122,353294,0,817,2347861,0,848,2414427,0,447,1298324,0,522,1689260,0,571,1889532,0,911,3026297,0,597,2094311,0,529,1985822,0,1106,4018555,0,272,1008192
1,2023,'870290920',329,  ,NO,0,4,13752,0,0,0,0,1,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3410,0,1,3510,0,0,0,0,1,3786,0,0,0
1,2023,'870290920',330,  ,NO,0,3,9064,0,1,2979,0,1,2990,0,1,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',331,  ,NO,0,17,61883,0,2,6829,0,0,0,0,3,10692,0,1,3397,0,0,0,0,3,11393,0,1,3540,0,0,0,0,1,3532,0,1,3769,0,4,15211,0,1,3520
1,2023,'870290920',335,  ,NO,0,13,51198,0,0,0,0,0,0,0,4,14700,0,0,0,0,1,3718,0,1,3860,0,2,8120,0,1,3942,0,0,0,0,1,4323,0,1,4151,0,2,8384
1,2023,'870290920',402,  ,NO,0,1,5012,0,0,0,0,0,0,0,1,5012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',403,  ,NO,0,7,28609,0,1,3753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4073,0,2,8158,0,2,8332,0,1,4293,0,0,0,0,0,0,0,0,0
1,2023,'870290920',408,  ,NO,0,591,2156835,0,23,76833,0,32,104607,0,73,237595,0,78,298234,0,74,277992,0,53,192509,0,42,142959,0,52,200820,0,51,197445,0,0,0,0,94,357865,0,19,69976
1,2023,'870290920',505,  ,NO,0,74,184668,0,3,6896,0,2,4591,0,3,7105,0,7,16210,0,7,16898,0,6,14370,0,8,19451,0,10,29672,0,9,22886,0,7,16979,0,6,14887,0,6,14723
1,2023,'870290920',507,  ,NO,0,27,44167,0,7,11725,0,3,5066,0,12,19408,0,5,7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',516,  ,NO,0,1,4743,0,0,0,0,0,0,0,0,0,0,1,4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870290920',524,  ,NO,0,735,1696893,0,18,35020,0,43,89657,0,45,82209,0,74,164022,0,25,47733,0,25,44219,0,51,113993,0,60,161573,0,62,132490,0,100,245828,0,100,239707,0,132,340442
1,2023,'870310000',103,  ,NO,0,2002,1793453,0,318,277293,0,355,318294,0,129,114799,0,120,106800,0,199,175532,0,140,130800,0,116,103240,0,119,119560,0,104,70090,0,123,115620,0,127,118545,0,152,142880
1,2023,'870310000',106,  ,NO,0,56,43779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18600,0,0,0,0,4,3605,0,0,0,0,0,0,0,28,21574
1,2023,'870310000',107,  ,NO,0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',108,  ,NO,0,14,23264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22186,0,1,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',110,  ,NO,0,107,7969,0,6,588,0,8,765,0,4,271,0,8,582,0,4,291,0,24,1264,0,0,0,0,0,0,0,42,3636,0,7,350,0,4,222,0,0,0
1,2023,'870310000',111,  ,NO,0,161,9412,0,10,240,0,42,882,0,24,1824,0,0,0,0,25,1334,0,8,578,0,1,571,0,0,0,0,25,1009,0,4,2114,0,0,0,0,22,860
1,2023,'870310000',113,  ,NO,0,25,7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3600,0,1,522,0,0,0,0,0,0,0,7,713,0,15,2266,0,0,0
1,2023,'870310000',117,  ,NO,0,335,27116,0,56,2120,0,25,1627,0,16,2342,0,68,4743,0,4,738,0,21,1817,0,31,2410,0,4,614,0,37,3030,0,14,1291,0,7,662,0,52,5722
1,2023,'870310000',120,  ,NO,0,142,10744,0,0,0,0,18,1460,0,7,231,0,0,0,0,0,0,0,8,346,0,0,0,0,0,0,0,78,5844,0,19,1490,0,0,0,0,12,1373
1,2023,'870310000',122,  ,NO,0,49,5021,0,0,0,0,0,0,0,0,0,0,24,2199,0,0,0,0,0,0,0,0,0,0,1,648,0,0,0,0,24,2174,0,0,0,0,0,0
1,2023,'870310000',124,  ,NO,0,1,816,0,0,0,0,0,0,0,0,0,0,1,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',126,  ,NO,0,78,7830,0,0,0,0,24,2436,0,0,0,0,6,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4939,0,0,0
1,2023,'870310000',147,  ,NO,0,174,3376,0,0,0,0,0,0,0,1,236,0,0,0,0,89,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,2,340,0,82,1401,0,0,0
1,2023,'870310000',153,  ,NO,0,2,3035,0,0,0,0,1,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1338
1,2023,'870310000',154,  ,NO,0,2,1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626,0,0,0,0,0,0,0,1,657
1,2023,'870310000',205,  ,NO,0,1,436,0,0,0,0,0,0,0,0,0,0,1,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',208,  ,NO,0,1,665,0,0,0,0,1,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',215,  ,NO,0,1,810,0,0,0,0,0,0,0,1,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',224,  ,NO,0,73,56152,0,12,9129,0,32,24142,0,11,12337,0,18,10544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',227,  ,NO,0,16,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',304,  ,NO,0,9,3812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,829,0,0,0,0,1,2983,0,0,0
1,2023,'870310000',307,  ,NO,0,8,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,339
1,2023,'870310000',308,  ,NO,0,48,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1396
1,2023,'870310000',409,  ,NO,0,10,1067,0,0,0,0,0,0,0,0,0,0,10,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870310000',506,  ,NO,0,78,7243,0,0,0,0,8,255,0,1,242,0,0,0,0,0,0,0,4,268,0,0,0,0,10,500,0,52,2678,0,0,0,0,0,0,0,3,3300
1,2023,'870310000',524,  ,NO,0,5,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,902,0,0,0
1,2023,'870310000',549,  ,NO,0,2,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,360,0,0,0
1,2023,'870310000',601,  ,NO,0,12,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870321100',124,  ,ST,0,26016,8534729,0,2592,869381,0,3360,1144752,0,3264,1058432,0,672,217319,0,0,0,0,0,0,0,0,0,0,1248,418126,0,3360,1088728,0,4800,1562313,0,3360,1091734,0,3360,1083944
1,2023,'870321100',304,  ,ST,0,9306,4160423,0,420,188766,0,300,123735,0,664,291140,0,1140,476950,0,900,398895,0,420,191478,0,1140,532054,0,1020,468639,0,1500,685846,0,1022,467219,0,0,0,0,780,335701
1,2023,'870321100',506,  ,ST,0,576,264778,0,0,0,0,0,0,0,0,0,0,240,108284,0,0,0,0,0,0,0,192,89426,0,144,67068,0,0,0,0,0,0,0,0,0,0,0,0
1,2023,'870321915',103,  ,NO,0,15,15197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1511,0,2,224,0,5,9189,0,0,0,0,5,3173,0,1,612,0,0,0,0,1,488
1,2023,'870321915',105,  ,NO,0,2,4079,0,0,0,0,1,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1949,0,0,0,0,0,0,0,0,0
1,2023,'870321915',106,  ,NO,0,1,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,314,0,0,0,0,0,0,0,0,0
1,2023,'870321915',107,  ,NO,0,47,20323,0,0,0,0,2,805,0,6,1357,0,4,1059,0,2,893,0,4,4346,0,3,1002,0,4,1200,0,7,2256,0,3,1056,0,4,2053,0,8,4296
1,2023,'870321915',108,  ,NO,0,103,154308,0,12,16928,0,16,25591,0,10,15531,0,10,11196,0,9,11863,0,9,13750,0,9,17250,0,5,4862,0,9,14220,0,9,16026,0,2,3018,0,3,4073
