year,iso3_o,iso3_d,tradeflow_baci,pair
2019,LBN,MAR,31001.344,16111
2019,LBN,MDA,432.728,16112
2019,LBN,MDG,59.666,16113
2019,LBN,MDV,1827.548,16114
2019,LBN,MEX,982.7230000000001,16115
2019,LBN,MKD,1221.234,16116
2019,LBN,MLI,5145.743,16117
2019,LBN,MLT,1170.318,16118
2019,LBN,MMR,824.412,16119
2019,LBN,MNE,75.59400000000001,16120
2019,LBN,MNG,2.625,16121
2019,LBN,MNP,1.786,16122
2019,LBN,MOZ,6602.054,16123
2019,LBN,MRT,1118.293,16124
2019,LBN,MUS,355.02,16125
2019,LBN,MWI,894.389,16126
2019,LBN,MYS,3661.426,16127
2019,LBN,NAM,1.92,16128
2019,LBN,NER,1357.892,16129
2019,LBN,NGA,45245.933,16130
2019,LBN,NIC,.017,16131
2019,LBN,NLD,80661.06,16132
2019,LBN,NOR,1977.108,16133
2019,LBN,NPL,139.53,16134
2019,LBN,NZL,1333.269,16135
2019,LBN,OMN,34448.727,16136
2019,LBN,PAK,3214.581,16137
2019,LBN,PAN,869.915,16138
2019,LBN,PER,446.475,16139
2019,LBN,PHL,126.372,16140
2019,LBN,POL,13376.556,16141
2019,LBN,PRT,17283.301,16142
2019,LBN,PRY,1089.868,16143
2019,LBN,PYF,95.045,16144
2019,LBN,QAT,146400.817,16145
2019,LBN,ROU,3552.407,16146
2019,LBN,RUS,15451.577,16147
2019,LBN,RWA,1923.787,16148
2019,LBN,SAU,264752.489,16149
2019,LBN,SDN,9112.597,16150
2019,LBN,SEN,10510.108,16151
2019,LBN,SGP,2352.28,16152
2019,LBN,SLE,7639.357,16153
2019,LBN,SLV,65.22,16154
2019,LBN,SOM,447.148,16155
2019,LBN,SRB,401.296,16156
2019,LBN,STP,146,16157
2019,LBN,SVK,192.095,16158
2019,LBN,SVN,1485.902,16159
2019,LBN,SWE,16070.091,16160
2019,LBN,SWZ,80.586,16161
2019,LBN,SYC,832.427,16162
2019,LBN,SYR,189982.313,16163
2019,LBN,TCD,138.52,16164
2019,LBN,TGO,6322.339,16165
2019,LBN,THA,3396.303,16166
2019,LBN,TJK,10.046,16167
2019,LBN,TKM,40.728,16168
2019,LBN,TTO,16.312,16169
2019,LBN,TUN,14611.997,16170
2019,LBN,TUR,72951.908,16171
2019,LBN,TWN,1548.606,16172
2019,LBN,TZA,3070.277,16173
2019,LBN,UGA,4641.949000000001,16174
2019,LBN,UKR,2133.714,16175
2019,LBN,URY,315.992,16176
2019,LBN,USA,92332.942,16177
2019,LBN,UZB,26.237,16178
2019,LBN,VCT,33.911,16179
2019,LBN,VEN,3179.002,16180
2019,LBN,VGB,13.359,16181
2019,LBN,VNM,716.107,16182
2019,LBN,WLF,8.09,16183
2019,LBN,YEM,9923.916999999999,16184
2019,LBN,ZAF,69518.802,16185
2019,LBN,ZMB,7814.321,16186
2019,LBN,ZWE,2070.197,16187
2019,LBR,AFG,91.435,16188
2019,LBR,AGO,8546.657999999999,16189
2019,LBR,ARE,21114.632,16190
2019,LBR,ARG,.124,16191
2019,LBR,ARM,3.669,16192
2019,LBR,ATG,4.433,16193
2019,LBR,AUS,9.696,16194
2019,LBR,AUT,.139,16195
2019,LBR,BEL,11961.155,16196
2019,LBR,BEN,378.703,16197
2019,LBR,BFA,365.046,16198
2019,LBR,BGR,4.227,16199
2019,LBR,BHR,34.453,16200
2019,LBR,BIH,7394.355,16201
2019,LBR,BOL,.722,16202
2019,LBR,BRA,2348.953,16203
2019,LBR,BRN,.208,16204
2019,LBR,CAN,22653.075,16205
2019,LBR,CHE,149499.609,16206
2019,LBR,CHL,2.357,16207
2019,LBR,CHN,94316.65300000001,16208
2019,LBR,CIV,7845.713,16209
2019,LBR,COD,50.038,16210
2019,LBR,COG,4.554,16211
2019,LBR,COL,156.09,16212
2019,LBR,CYP,59294.121,16213
2019,LBR,CZE,20970.664,16214
2019,LBR,DEU,66279.492,16215
2019,LBR,DNK,67415.145,16216
2019,LBR,DOM,3.156,16217
2019,LBR,EGY,.371,16218
2019,LBR,ESP,26619.278,16219
2019,LBR,EST,97.75,16220
2019,LBR,ETH,5.398,16221
2019,LBR,FRA,78119.91800000001,16222
2019,LBR,GBR,425.034,16223
2019,LBR,GHA,8118.637,16224
2019,LBR,GMB,17.449,16225
2019,LBR,GRC,9195.205,16226
2019,LBR,GRD,176.917,16227
2019,LBR,GTM,1.785,16228
2019,LBR,GUY,46.979,16229
2019,LBR,HKG,607.739,16230
2019,LBR,HND,.552,16231
2019,LBR,HRV,77398.984,16232
2019,LBR,HUN,5.369,16233
2019,LBR,IDN,15582.351,16234
2019,LBR,IND,7002.776,16235
2019,LBR,IRL,7.143,16236
2019,LBR,ISR,36.506,16237
2019,LBR,ITA,9076.922,16238
2019,LBR,JPN,136602.568,16239
2019,LBR,KEN,7.341,16240
2019,LBR,KOR,18895.163,16241
2019,LBR,KWT,8.992000000000001,16242
2019,LBR,LAO,95.571,16243
2019,LBR,LBN,52805.66,16244
2019,LBR,LKA,35.107,16245
2019,LBR,LTU,.056,16246
2019,LBR,LUX,.519,16247
2019,LBR,MAR,14.774,16248
2019,LBR,MKD,.869,16249
2019,LBR,MLI,5798.690000000001,16250
2019,LBR,MMR,.725,16251
2019,LBR,MOZ,19153.243,16252
2019,LBR,MRT,537.473,16253
2019,LBR,MUS,902.985,16254
2019,LBR,MYS,17026.02,16255
2019,LBR,NER,41.307,16256
2019,LBR,NGA,6368.083000000001,16257
2019,LBR,NLD,23106.715,16258
2019,LBR,NOR,96.584,16259
2019,LBR,NPL,.008,16260
2019,LBR,NZL,41.641,16261
2019,LBR,PAK,27.308,16262
2019,LBR,PER,.236,16263
2019,LBR,POL,181175.17,16264
2019,LBR,PRT,215.019,16265
2019,LBR,PYF,4.109,16266
2019,LBR,ROU,1813.619,16267
2019,LBR,RUS,1680.673,16268
2019,LBR,SAU,27.767,16269
2019,LBR,SEN,12.422,16270
2019,LBR,SGP,64.93000000000001,16271
2019,LBR,SWE,4.171,16272
2019,LBR,TGO,4.086,16273
2019,LBR,THA,5768.255,16274
2019,LBR,TUN,179.81,16275
2019,LBR,TUR,11427.872,16276
2019,LBR,TWN,26.697,16277
2019,LBR,UGA,585.397,16278
2019,LBR,UKR,54.662,16279
2019,LBR,USA,67553.605,16280
2019,LBR,ZAF,67.879,16281
2019,LBY,ARE,1509134.313,16282
2019,LBY,ARG,11080.063,16283
2019,LBY,AUS,448879.646,16284
2019,LBY,AUT,829416.5260000001,16285
2019,LBY,BEL,31193.849,16286
2019,LBY,BEN,5.572,16287
2019,LBY,BFA,19.642,16288
2019,LBY,BHR,.6920000000000001,16289
2019,LBY,BIH,8.17,16290
2019,LBY,BRA,154495.281,16291
2019,LBY,CAN,59361.885,16292
2019,LBY,CHE,259620.52,16293
2019,LBY,CHL,69.196,16294
2019,LBY,CHN,4227604.687,16295
2019,LBY,CIV,41.566,16296
2019,LBY,COG,.147,16297
2019,LBY,COL,8.287000000000001,16298
2019,LBY,CRI,.068,16299
2019,LBY,CYP,1031.075,16300
2019,LBY,CZE,36992.117,16301
2019,LBY,DEU,3966666.901,16302
2019,LBY,DNK,26.054,16303
2019,LBY,DOM,6.923,16304
2019,LBY,EGY,144493.234,16305
2019,LBY,ESP,3866919.232,16306
2019,LBY,FIN,.084,16307
2019,LBY,FRA,1451736.624,16308
2019,LBY,GBR,228314.034,16309
2019,LBY,GHA,218.332,16310
2019,LBY,GMB,13.528,16311
2019,LBY,GRC,610690.5920000001,16312
2019,LBY,GTM,.066,16313
2019,LBY,HKG,148.525,16314
2019,LBY,HND,.08,16315
2019,LBY,HRV,142217.958,16316
2019,LBY,HUN,83.85899999999999,16317
2019,LBY,IDN,162.787,16318
2019,LBY,IND,72948.04399999999,16319
2019,LBY,IRL,57.27,16320
2019,LBY,ISL,2.246,16321
2019,LBY,ITA,4779222.16,16322
2019,LBY,JOR,206.936,16323
2019,LBY,JPN,1192.157,16324
2019,LBY,KOR,203289.858,16325
2019,LBY,KWT,6.417,16326
2019,LBY,LBN,100180.419,16327
2019,LBY,LKA,.007,16328
2019,LBY,LTU,2.378,16329
2019,LBY,LUX,124.104,16330
2019,LBY,MAR,18816.695,16331
2019,LBY,MKD,844.3870000000001,16332
2019,LBY,MLI,391.072,16333
2019,LBY,MLT,17718.43,16334
2019,LBY,MNE,.06,16335
2019,LBY,MRT,611.245,16336
2019,LBY,MYS,259471.193,16337
2019,LBY,NER,290.526,16338
2019,LBY,NGA,39.391,16339
2019,LBY,NLD,179464.738,16340
2019,LBY,NOR,1.185,16341
2019,LBY,NZL,.332,16342
2019,LBY,PAK,4301.58,16343
2019,LBY,PHL,7.16,16344
2019,LBY,POL,214.961,16345
2019,LBY,PRT,7640.512,16346
2019,LBY,PYF,2.467,16347
2019,LBY,QAT,2946.135,16348
2019,LBY,ROU,35409.607,16349
2019,LBY,RUS,6.192,16350
2019,LBY,SAU,15857.467,16351
2019,LBY,SEN,33.066,16352
2019,LBY,SGP,335831.665,16353
2019,LBY,SVK,.131,16354
2019,LBY,SVN,101.401,16355
2019,LBY,SWE,142167.434,16356
2019,LBY,TGO,2.401,16357
2019,LBY,THA,382962.177,16358
2019,LBY,TUN,66157.592,16359
2019,LBY,TUR,465897.672,16360
2019,LBY,TWN,1023.396,16361
2019,LBY,UGA,.048,16362
2019,LBY,UKR,2828.44,16363
2019,LBY,USA,1396425.088,16364
2019,LBY,YEM,21.804,16365
2019,LBY,ZAF,1.43,16366
2019,LCA,ABW,141.902,16367
2019,LCA,AGO,110.709,16368
2019,LCA,AIA,48.243,16369
2019,LCA,ARE,149.518,16370
2019,LCA,ATG,3433.973,16371
2019,LCA,AUS,62.489,16372
2019,LCA,AUT,8.670999999999999,16373
2019,LCA,BEL,3.184,16374
2019,LCA,BGR,.007,16375
2019,LCA,BHR,.435,16376
2019,LCA,BHS,129.613,16377
2019,LCA,BLZ,1672.808,16378
2019,LCA,BMU,19.515,16379
2019,LCA,BOL,.738,16380
2019,LCA,BRA,10.83,16381
2019,LCA,BRB,10346.229,16382
2019,LCA,BRN,3.101,16383
2019,LCA,CAN,967.309,16384
2019,LCA,CHE,93.82300000000001,16385
2019,LCA,CHN,273.178,16386
2019,LCA,CIV,.609,16387
2019,LCA,COL,2.491,16388
2019,LCA,CUB,.005,16389
2019,LCA,CUW,377.008,16390
2019,LCA,CYM,37.346,16391
2019,LCA,CZE,19.89,16392
2019,LCA,DEU,83.855,16393
2019,LCA,DMA,7133.192,16394
2019,LCA,DNK,65.73,16395
2019,LCA,DOM,415.877,16396
2019,LCA,ECU,3.44,16397
2019,LCA,ESP,16.262,16398
2019,LCA,FIN,3.551,16399
2019,LCA,FRA,6099.649,16400
2019,LCA,GAB,.424,16401
2019,LCA,GBR,7977.514,16402
2019,LCA,GIB,27.901,16403
2019,LCA,GRC,186.247,16404
2019,LCA,GRD,2561.234,16405
2019,LCA,GTM,3.823,16406
2019,LCA,GUY,6826.396,16407
2019,LCA,HND,7.322,16408
2019,LCA,IDN,12.503,16409
2019,LCA,IND,735.201,16410
2019,LCA,IRL,39.052,16411
2019,LCA,ITA,95.95400000000001,16412
2019,LCA,JAM,1508.413,16413
2019,LCA,JPN,14.085,16414
2019,LCA,KAZ,6.826000000000001,16415
2019,LCA,KNA,1790.171,16416
2019,LCA,KOR,39.558,16417
2019,LCA,LTU,6.956,16418
2019,LCA,LUX,2.192,16419
2019,LCA,MAC,.29,16420
2019,LCA,MDV,7.262,16421
2019,LCA,MEX,124.77,16422
2019,LCA,MLT,.779,16423
2019,LCA,MNE,.109,16424
2019,LCA,MSR,41.96,16425
2019,LCA,MWI,.04,16426
2019,LCA,NAM,.067,16427
2019,LCA,NGA,2.558,16428
2019,LCA,NLD,452.729,16429
2019,LCA,NZL,15.112,16430
2019,LCA,PAK,12.119,16431
2019,LCA,PAN,240.777,16432
2019,LCA,POL,7.555,16433
2019,LCA,PRK,4.78,16434
2019,LCA,PRT,3.266,16435
2019,LCA,PRY,3.018,16436
2019,LCA,PYF,.274,16437
2019,LCA,ROU,12.991,16438
2019,LCA,RUS,224.793,16439
2019,LCA,SAU,29.772,16440
2019,LCA,SGP,675.196,16441
2019,LCA,SUR,3503.51,16442
2019,LCA,SVK,73.316,16443
2019,LCA,SVN,1.51,16444
2019,LCA,SWE,8.779999999999999,16445
2019,LCA,SWZ,3.666,16446
2019,LCA,SXM,248.496,16447
2019,LCA,TCA,161.232,16448
2019,LCA,THA,174.049,16449
2019,LCA,TTO,8065.996,16450
2019,LCA,TUR,6.33,16451
2019,LCA,TWN,182.348,16452
2019,LCA,UKR,57.924,16453
2019,LCA,USA,36773.332,16454
2019,LCA,VCT,3364.131,16455
2019,LCA,VEN,137.061,16456
2019,LCA,VGB,279.812,16457
2019,LCA,ZAF,2.333,16458
2019,LKA,AFG,1221.466,16459
2019,LKA,AGO,4572.799,16460
2019,LKA,ALB,7986.08,16461
2019,LKA,ARE,298083.195,16462
2019,LKA,ARG,9888.596,16463
2019,LKA,ARM,1620.575,16464
2019,LKA,ASM,44.597,16465
2019,LKA,ATG,271.417,16466
2019,LKA,AUS,206254.035,16467
2019,LKA,AUT,86846.647,16468
2019,LKA,AZE,57148.857,16469
2019,LKA,BDI,882.193,16470
2019,LKA,BEL,354193.266,16471
2019,LKA,BEN,242.788,16472
2019,LKA,BFA,1612.624,16473
2019,LKA,BGD,163312.43,16474
2019,LKA,BGR,3814.157,16475
2019,LKA,BHR,9492.867,16476
2019,LKA,BHS,32.765,16477
2019,LKA,BIH,2263.788,16478
2019,LKA,BLR,7395.812,16479
2019,LKA,BLZ,434.976,16480
2019,LKA,BMU,95.958,16481
2019,LKA,BOL,7760.956,16482
2019,LKA,BRA,63133.698,16483
2019,LKA,BRB,360.046,16484
2019,LKA,BRN,146.803,16485
2019,LKA,BWA,59.38,16486
2019,LKA,CAF,2285.823,16487
2019,LKA,CAN,265014.047,16488
2019,LKA,CHE,198588.245,16489
2019,LKA,CHL,44237.849,16490
2019,LKA,CHN,282927,16491
2019,LKA,CIV,4665.281,16492
2019,LKA,CMR,541.633,16493
2019,LKA,COD,2207.605,16494
2019,LKA,COG,3256.21,16495
2019,LKA,COK,2.641,16496
2019,LKA,COL,17390.895,16497
2019,LKA,COM,.461,16498
2019,LKA,CPV,137.919,16499
2019,LKA,CRI,5297.436,16500
2019,LKA,CUB,2.2,16501
2019,LKA,CUW,14.404,16502
2019,LKA,CYP,1911.794,16503
2019,LKA,CZE,46424.805,16504
2019,LKA,DEU,708690.112,16505
2019,LKA,DJI,28.864,16506
2019,LKA,DMA,45.735,16507
2019,LKA,DNK,32497.099,16508
2019,LKA,DOM,2776.762,16509
2019,LKA,DZA,1519.595,16510
2019,LKA,ECU,10700.95,16511
2019,LKA,EGY,26130.897,16512
2019,LKA,ERI,23.138,16513
2019,LKA,ESP,111110.496,16514
2019,LKA,EST,8895.468000000001,16515
2019,LKA,ETH,19378.839,16516
2019,LKA,FIN,22904.454,16517
2019,LKA,FJI,4196.548,16518
2019,LKA,FRA,255419.271,16519
2019,LKA,FSM,.878,16520
2019,LKA,GAB,83.916,16521
2019,LKA,GBR,989618.846,16522
2019,LKA,GEO,3653.781,16523
2019,LKA,GHA,12358.756,16524
2019,LKA,GIB,.507,16525
2019,LKA,GIN,10621.123,16526
2019,LKA,GMB,3454.429,16527
2019,LKA,GNB,365.565,16528
2019,LKA,GNQ,12.993,16529
2019,LKA,GRC,6461.114,16530
2019,LKA,GRD,2.121,16531
2019,LKA,GTM,10906.651,16532
2019,LKA,GUM,4.052,16533
2019,LKA,GUY,465.481,16534
2019,LKA,HKG,196084.255,16535
2019,LKA,HND,2608.735,16536
2019,LKA,HRV,1813.002,16537
2019,LKA,HTI,17034.429,16538
2019,LKA,HUN,64926.281,16539
2019,LKA,IDN,51685.231,16540
2019,LKA,IND,1039755.391,16541
2019,LKA,IRL,92592.386,16542
2019,LKA,IRN,112412.383,16543
2019,LKA,IRQ,126346.068,16544
2019,LKA,ISL,3113.434,16545
2019,LKA,ISR,122502.195,16546
2019,LKA,ITA,519478.975,16547
2019,LKA,JAM,2568.889,16548
2019,LKA,JOR,37833.03,16549
2019,LKA,JPN,358560.723,16550
2019,LKA,KAZ,5337.242,16551
2019,LKA,KEN,27020.54,16552
2019,LKA,KGZ,4313.863,16553
2019,LKA,KHM,5842.47,16554
2019,LKA,KIR,44.365,16555
2019,LKA,KNA,.491,16556
2019,LKA,KOR,93472.212,16557
2019,LKA,KWT,33804.858,16558
2019,LKA,LAO,2.358,16559
2019,LKA,LBN,25112.894,16560
2019,LKA,LBR,674.696,16561
2019,LKA,LBY,46109.717,16562
2019,LKA,LCA,71.56700000000001,16563
2019,LKA,LSO,923.51,16564
2019,LKA,LTU,4775.012,16565
2019,LKA,LUX,3509.093,16566
2019,LKA,LVA,7292.531,16567
2019,LKA,MAC,2370.823,16568
2019,LKA,MAR,13372.887,16569
2019,LKA,MDA,1009.744,16570
2019,LKA,MDG,687.338,16571
2019,LKA,MDV,159605.657,16572
2019,LKA,MEX,170912.068,16573
2019,LKA,MHL,4.725000000000001,16574
2019,LKA,MKD,1468.572,16575
2019,LKA,MLI,821.986,16576
2019,LKA,MLT,749.109,16577
2019,LKA,MMR,9304.075000000001,16578
2019,LKA,MNE,1656.376,16579
2019,LKA,MNG,1583.461,16580
2019,LKA,MNP,.226,16581
2019,LKA,MOZ,2103.978,16582
2019,LKA,MRT,795.569,16583
2019,LKA,MUS,8425.111000000001,16584
2019,LKA,MWI,1864.014,16585
2019,LKA,MYS,68154.863,16586
2019,LKA,NAM,417.68,16587
2019,LKA,NCL,244.871,16588
2019,LKA,NER,168.645,16589
2019,LKA,NGA,6403.337,16590
2019,LKA,NIC,2278.121,16591
2019,LKA,NLD,309664.157,16592
2019,LKA,NOR,29696.005,16593
2019,LKA,NPL,10052.934,16594
2019,LKA,NZL,31745.467,16595
2019,LKA,OMN,14784.895,16596
2019,LKA,PAK,82745.777,16597
2019,LKA,PAN,12082.895,16598
2019,LKA,PER,29572.895,16599
2019,LKA,PHL,27603.47,16600
2019,LKA,PNG,1849.415,16601
2019,LKA,POL,97748.56,16602
2019,LKA,PRK,43.496,16603
2019,LKA,PRT,13514.607,16604
2019,LKA,PRY,4410.211,16605
2019,LKA,PSE,4456.935,16606
2019,LKA,PYF,2084.104,16607
2019,LKA,QAT,31803.474,16608
2019,LKA,ROU,15433.183,16609
2019,LKA,RUS,195354.223,16610
2019,LKA,RWA,1341.299,16611
2019,LKA,SAU,109085.628,16612
2019,LKA,SDN,3336.208,16613
2019,LKA,SEN,6361.786,16614
2019,LKA,SGP,141387.813,16615
2019,LKA,SHN,4.669,16616
2019,LKA,SLB,259.099,16617
2019,LKA,SLE,2194.915,16618
2019,LKA,SLV,3949.947,16619
2019,LKA,SMR,17.578,16620
2019,LKA,SOM,561.1130000000001,16621
2019,LKA,SRB,5226.022,16622
2019,LKA,STP,4.623,16623
2019,LKA,SUR,1416.008,16624
2019,LKA,SVK,30447.854,16625
2019,LKA,SVN,12768.671,16626
2019,LKA,SWE,79145.84,16627
2019,LKA,SWZ,1135.051,16628
2019,LKA,SYC,5198.706,16629
2019,LKA,SYR,55373.681,16630
2019,LKA,TCA,.039,16631
2019,LKA,TCD,80.786,16632
2019,LKA,TGO,705.465,16633
2019,LKA,THA,102747.575,16634
2019,LKA,TJK,325.768,16635
2019,LKA,TKM,302.278,16636
2019,LKA,TLS,142.25,16637
2019,LKA,TON,6.898000000000001,16638
2019,LKA,TTO,1305.682,16639
2019,LKA,TUN,5662.022,16640
2019,LKA,TUR,184168.089,16641
2019,LKA,TWN,54492.188,16642
2019,LKA,TZA,7077.506,16643
2019,LKA,UGA,13757.301,16644
2019,LKA,UKR,34736.73,16645
2019,LKA,URY,2956.959,16646
2019,LKA,USA,3087696.111,16647
2019,LKA,UZB,4036.983,16648
2019,LKA,VCT,10.316,16649
2019,LKA,VEN,4937.577,16650
2019,LKA,VGB,1.851,16651
2019,LKA,VNM,93762.47,16652
2019,LKA,VUT,137.104,16653
2019,LKA,WSM,73.971,16654
2019,LKA,YEM,3380.883,16655
2019,LKA,ZAF,44885.786,16656
2019,LKA,ZMB,1057.392,16657
2019,LKA,ZWE,710.442,16658
2019,LSO,AGO,10.617,16659
2019,LSO,ARE,40134.007,16660
2019,LSO,ARG,8.186999999999999,16661
2019,LSO,ARM,1.151,16662
2019,LSO,ATG,.899,16663
2019,LSO,AUS,722.231,16664
2019,LSO,AUT,15.213,16665
2019,LSO,AZE,3.701,16666
2019,LSO,BEL,122466.397,16667
2019,LSO,BFA,66.527,16668
2019,LSO,BGD,47.068,16669
2019,LSO,BHR,44.274,16670
2019,LSO,BIH,5.737,16671
2019,LSO,BLR,.7000000000000001,16672
2019,LSO,BOL,10.05,16673
2019,LSO,BRA,44.966,16674
2019,LSO,BWA,6168.988,16675
2019,LSO,CAN,4216.805,16676
2019,LSO,CHE,71892.781,16677
2019,LSO,CHL,7.348,16678
2019,LSO,CHN,22595.042,16679
2019,LSO,CMR,.602,16680
2019,LSO,COD,112.948,16681
2019,LSO,COG,.135,16682
2019,LSO,COL,21.364,16683
2019,LSO,COM,.034,16684
2019,LSO,CRI,11.629,16685
2019,LSO,CUB,.837,16686
2019,LSO,CZE,7.632000000000001,16687
2019,LSO,DEU,18737.923,16688
2019,LSO,DOM,.035,16689
2019,LSO,ECU,1.668,16690
2019,LSO,EGY,.005,16691
2019,LSO,ESP,55.378,16692
2019,LSO,EST,21.706,16693
2019,LSO,ETH,3.415,16694
2019,LSO,FIN,11.644,16695
2019,LSO,FRA,34837.634,16696
2019,LSO,GBR,1218.139,16697
2019,LSO,GEO,1.292,16698
2019,LSO,GHA,.022,16699
2019,LSO,GMB,5.975000000000001,16700
2019,LSO,HKG,1285.059,16701
2019,LSO,HND,9.156000000000001,16702
2019,LSO,HRV,26.665,16703
2019,LSO,HTI,68.122,16704
2019,LSO,HUN,.019,16705
2019,LSO,IDN,275.344,16706
2019,LSO,IND,189.684,16707
2019,LSO,IRL,34.625,16708
2019,LSO,ISR,286,16709
2019,LSO,ITA,423.242,16710
2019,LSO,JAM,190.024,16711
2019,LSO,JOR,1.024,16712
2019,LSO,JPN,1194.097,16713
2019,LSO,KAZ,4.242,16714
2019,LSO,KEN,92.818,16715
2019,LSO,KHM,46.969,16716
2019,LSO,KOR,62.675,16717
2019,LSO,KWT,6.904,16718
2019,LSO,LBN,174.436,16719
2019,LSO,LBR,.322,16720
2019,LSO,LKA,.183,16721
2019,LSO,LTU,.067,16722
2019,LSO,LUX,.012,16723
2019,LSO,MAR,6.031,16724
2019,LSO,MDA,1.791,16725
2019,LSO,MDG,322.277,16726
2019,LSO,MEX,4877.984,16727
2019,LSO,MKD,2.099,16728
2019,LSO,MOZ,740.515,16729
2019,LSO,MUS,385.576,16730
2019,LSO,MWI,58.998,16731
2019,LSO,MYS,502.317,16732
2019,LSO,NAM,336.887,16733
2019,LSO,NGA,37.672,16734
2019,LSO,NIC,23.283,16735
2019,LSO,NLD,3823.506,16736
2019,LSO,NOR,1.562,16737
2019,LSO,NZL,685.453,16738
2019,LSO,PAK,.011,16739
2019,LSO,PER,.275,16740
2019,LSO,PHL,202.206,16741
2019,LSO,POL,551.4930000000001,16742
2019,LSO,PSE,3.69,16743
2019,LSO,PYF,.282,16744
2019,LSO,QAT,35.11,16745
2019,LSO,RUS,1719.836,16746
2019,LSO,RWA,.051,16747
2019,LSO,SAU,373.244,16748
2019,LSO,SGP,1649.381,16749
2019,LSO,SLE,3.25,16750
2019,LSO,SLV,64.107,16751
2019,LSO,SRB,225.198,16752
2019,LSO,SVK,2289.074,16753
2019,LSO,SVN,4.858000000000001,16754
2019,LSO,SWE,18.96,16755
2019,LSO,SWZ,8745.271000000001,16756
2019,LSO,SYC,.113,16757
2019,LSO,THA,3.582,16758
2019,LSO,TUN,4.775,16759
2019,LSO,TUR,156.161,16760
2019,LSO,TWN,674.4690000000001,16761
2019,LSO,TZA,1081.605,16762
2019,LSO,UGA,184.308,16763
2019,LSO,UKR,139.725,16764
2019,LSO,URY,.908,16765
2019,LSO,USA,288711.119,16766
2019,LSO,VNM,39.011,16767
2019,LSO,ZAF,268601.275,16768
2019,LSO,ZMB,46.387,16769
2019,LSO,ZWE,290.11,16770
2019,LTU,ABW,142.9,16771
2019,LTU,AFG,6259.445,16772
2019,LTU,AGO,17632.617,16773
2019,LTU,ALB,5452.697,16774
2019,LTU,AND,1830.937,16775
2019,LTU,ARE,102025.439,16776
2019,LTU,ARG,47580.29,16777
2019,LTU,ARM,13566.533,16778
2019,LTU,ATG,123.685,16779
2019,LTU,AUS,74138.003,16780
2019,LTU,AUT,252952.333,16781
2019,LTU,AZE,44676.631,16782
2019,LTU,BDI,99.35900000000001,16783
2019,LTU,BEL,612453.086,16784
2019,LTU,BEN,4389.706,16785
2019,LTU,BES,3.479,16786
2019,LTU,BFA,13145.959,16787
2019,LTU,BGD,10801.65,16788
2019,LTU,BGR,103584.351,16789
2019,LTU,BHR,9105.561,16790
2019,LTU,BHS,494.612,16791
2019,LTU,BIH,8371.745000000001,16792
2019,LTU,BLR,1157145.172,16793
2019,LTU,BLZ,10454.031,16794
2019,LTU,BMU,3380.873,16795
2019,LTU,BOL,3404.79,16796
2019,LTU,BRA,24059.143,16797
2019,LTU,BRB,521.509,16798
2019,LTU,BRN,657.616,16799
2019,LTU,BTN,5.791,16800
2019,LTU,BWA,657.665,16801
2019,LTU,CAF,34.927,16802
2019,LTU,CAN,185646.063,16803
2019,LTU,CHE,196672.561,16804
2019,LTU,CHL,17005.719,16805
2019,LTU,CHN,386537.414,16806
2019,LTU,CIV,9444.138000000001,16807
2019,LTU,CMR,3919.624,16808
2019,LTU,COD,4298.043,16809
2019,LTU,COG,756.968,16810
2019,LTU,COL,13337.091,16811
2019,LTU,COM,16.92,16812
2019,LTU,CPV,28.937,16813
2019,LTU,CRI,44691.807,16814
2019,LTU,CUB,1546.933,16815
2019,LTU,CUW,15.391,16816
2019,LTU,CYP,17285.264,16817
2019,LTU,CZE,415205.688,16818
2019,LTU,DEU,2424026.969,16819
2019,LTU,DJI,73.985,16820
2019,LTU,DMA,182.762,16821
2019,LTU,DNK,843882.25,16822
2019,LTU,DOM,6661.656,16823
2019,LTU,DZA,48311.408,16824
2019,LTU,ECU,4960.13,16825
2019,LTU,EGY,52662.085,16826
2019,LTU,ERI,3.858,16827
2019,LTU,ESP,363177.945,16828
2019,LTU,EST,1520864.063,16829
2019,LTU,ETH,2119.035,16830
2019,LTU,FIN,579158.906,16831
2019,LTU,FJI,197.93,16832
2019,LTU,FRA,831790.709,16833
2019,LTU,GAB,498.346,16834
2019,LTU,GBR,1247660.266,16835
2019,LTU,GEO,38587.458,16836
2019,LTU,GHA,8120.783,16837
2019,LTU,GIB,300.931,16838
2019,LTU,GIN,1216.183,16839
2019,LTU,GMB,2669.113,16840
2019,LTU,GNB,380.344,16841
2019,LTU,GNQ,101.747,16842
2019,LTU,GRC,53612.083,16843
2019,LTU,GRD,207.359,16844
2019,LTU,GRL,187.763,16845
2019,LTU,GTM,23374.223,16846
2019,LTU,GUM,1.635,16847
2019,LTU,GUY,414.673,16848
2019,LTU,HKG,44487.353,16849
2019,LTU,HND,3260.263,16850
2019,LTU,HRV,52349.854,16851
2019,LTU,HTI,220.607,16852
2019,LTU,HUN,222470.975,16853
2019,LTU,IDN,41820.729,16854
2019,LTU,IND,271250.479,16855
2019,LTU,IRL,134795.951,16856
2019,LTU,IRN,3473.508,16857
2019,LTU,IRQ,5575.001,16858
2019,LTU,ISL,67476.97199999999,16859
2019,LTU,ISR,93455.906,16860
2019,LTU,ITA,773942.563,16861
2019,LTU,JAM,1130.329,16862
